Location,Customer ID,Customer Name,Contact Type,Catalog Type,Ship To ID,Ship To Name,Sales Order,Salesman,Model,Model Description,Status,Sub Status,Invoice,Invoice Date,Price Name,Channel,State,Country,Order Qty,Order Price,Shipped Qty,Shipped Price,Shipped CBF
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74207,SRHAL2,8216DG-3,SOFA,Closed,,HE140861,04/05/2018,Promotional Price,,CA,US United States,1,183.33,1,183.33,32.240
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74207,SRHAL2,8259-AC,"(3/6) ARMLESS CHR, FABRIC",Closed,,HE140861,04/05/2018,Promotional Price,,CA,US United States,1,95.06,1,95.06,14.460
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74207,SRHAL2,8259-ARPW,(4/6) POWER ARMLESS RCLNR CHAIR,Closed,,HE140861,04/05/2018,Promotional Price,,CA,US United States,1,162.96,1,162.96,14.460
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74207,SRHAL2,8259-CN,(5/6) CONSOLE,Closed,,HE140861,04/05/2018,Promotional Price,,CA,US United States,1,74.73,1,74.73,7.470
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74207,SRHAL2,8259-CR,(6/6) CORNER SEAT,Closed,,HE140861,04/05/2018,Promotional Price,,CA,US United States,1,192.10,1,192.10,50.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74207,SRHAL2,8259-LRPWH,(1/6) POWER LSF RECLINING CHAIR W/ PW HEADREST,Closed,,HE140861,04/05/2018,Promotional Price,,CA,US United States,1,222.01,1,222.01,18.130
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74207,SRHAL2,8259-RRPWH,(2/6) POWER RSF RECLINING CHAIR W/PW HEADREST,Closed,,HE140861,04/05/2018,Promotional Price,,CA,US United States,1,222.17,1,222.17,18.130
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74207,SRHAL2,2220T-1,"(1/2) TW UPH PLFM HB&FB, BK PVC",Closed,,HE140861,04/05/2018,Promotional Price,,CA,US United States,1,43.53,1,43.53,4.380
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74207,SRHAL2,2220T-3,(2/2) TWIN UPH RL & SL         C5,Closed,,HE140861,04/05/2018,Promotional Price,,CA,US United States,1,29.22,1,29.22,2.270
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S74207,SRHAL2,2220DBR-5,DRESSER,Closed,,HE140861,04/05/2018,Promotional Price,,CA,US United States,1,99.91,1,99.91,18.100
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74207,SRHAL2,8329BLK-2,D.RCLNR LOVE SEAT,Closed,,HE140861,04/05/2018,Promotional Price,,CA,US United States,1,212.43,1,212.43,25.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74207,SRHAL2,8329BLK-3,D.RCLNR SOFA,Closed,,HE140861,04/05/2018,Promotional Price,,CA,US United States,1,231.83,1,231.83,34.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75190,SRHAL2,8367CH-3,"(1/2) LSF/RSF 3-SEATER, REVERSIBLE, CHOC FABRIC",Closed,,HE141331,04/09/2018,Promotional Price,,CA,US United States,1,145.38,1,145.38,25.090
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75190,SRHAL2,8367CH-5,"(2/2)  LSF/RSF CHAISE, REVERSIBLE, CHOC FABRIC",Closed,,HE141331,04/09/2018,Promotional Price,,CA,US United States,1,144.65,1,144.65,24.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SK,209 FURNITURE,S75190,SRHAL2,3401W-04,"(1/2) END TABLE, WOOD BASE",Closed,,HE141331,04/09/2018,Unit Price,,CA,US United States,2,135.56,2,135.56,4.460
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SK,209 FURNITURE,S75190,SRHAL2,3401W-04G,"(2/2) END TABLE GLS TOP, TMPRED",Closed,,HE141331,04/09/2018,Unit Price,,CA,US United States,2,56.50,2,56.50,2.780
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SK,209 FURNITURE,S75190,SRHAL2,1737NC-1,"(1/3) QN PLTFRM HDBD, BLACK P/U",Closed,,HE141331,04/09/2018,Unit Price,,CA,US United States,1,125.98,1,125.98,14.230
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SK,209 FURNITURE,S75190,SRHAL2,1737NC-2,"(2/3) QN PLTFRM FTBD & SL, 2-DRWRS",Closed,,HE141331,04/09/2018,Unit Price,,CA,US United States,1,154.29,1,154.29,22.230
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SK,209 FURNITURE,S75190,SRHAL2,1737NC-3,(3/3) QN PLTFRM RL,Closed,,HE141331,04/09/2018,Unit Price,,CA,US United States,1,67.96,1,67.96,2.820
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SK,209 FURNITURE,S75190,SRHAL2,5520-78,"DINING TBL, SOLID WOOD TOP, BTFLY, 2-TONE",Closed,,HE141331,04/09/2018,Unit Price,,CA,US United States,1,231.83,1,231.83,12.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75190,SRHAL2,5520S,"\SIDE CHAIR, ANTIQUE GREY & COFFEE",Closed,,HE141331,04/09/2018,Unit Price,,CA,US United States,4,174.60,4,174.60,10.400
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SK,209 FURNITURE,S75190,SRHAL2,5520-13,"BENCH, ANTIQUE GREY & COFFEE",Closed,,HE141331,04/09/2018,Unit Price,,CA,US United States,1,66.93,1,66.93,3.840
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S75195,SRHAL2,1730-4,NIGHT STAND,Closed,,HE141332,04/09/2018,Promotional Price,,CA,US United States,1,66.93,1,66.93,10.690
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75264,SRHAL2,8367CH-4,"OTTOMAN, CHOC FABRIC",Closed,,HE141379,04/09/2018,Promotional Price,,CA,US United States,1,48.50,1,48.50,8.890
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,8216DG-2,LOVE SEAT,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,173.63,1,173.63,28.110
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,8200BRW-2,D. RCLNR LOVE SEAT W/ CONSOLE,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,464.63,1,464.63,43.750
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,8200BRW-3,"D. RCLNR SOFA, TOP GRAIN LTHR MTCH PVC",Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,484.03,1,484.03,50.110
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,5050-36,5PC PACK COUNTER HEIGHT SET,Closed,,HE141877,04/11/2018,Unit Price,,CA,US United States,1,202.73,1,202.73,15.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,9636CC-3,DOUBLE RECLINING SOFA,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,324.95,1,324.95,37.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,1372-36,COUNTER HEIGHT TABLE,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,163.93,1,163.93,12.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,1372-24,COUNTER HEIGHT CHAIR,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,8,302.64,8,302.64,26.160
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,8329CH-3,D. RCLNR SOFA,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,231.83,1,231.83,34.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,2220F-1,"(1/2) FL UPH PLFM HB&FB, BK PVC",Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,49.35,1,49.35,6.180
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,2220F-3,(2/2) FULL UPH RL & SL         C5,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,33.10,1,33.10,2.720
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,4950GY-A,"(1/2) DAYBED SIDE ARMS & SLS,GY",Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,2,164.66,2,164.66,9.820
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,4950GY-B,"(2/2) DAYBED BACK, TRNDLE & RLS",Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,2,105.00,2,105.00,10.400
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,8367TP-3,"(1/2)  LSF/RSF 3-SEATER, REVERSIBLE, TAUPE FABRIC",Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,145.38,1,145.38,25.090
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,8367TP-5,"(2/2) LSF/RSF CHAISE, REVERSIBLE, TAUPE FABRIC",Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,144.65,1,144.65,24.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,1761-1,"QUEEN SIZE CANOPY METAL BED,ROUND POST, 3A",Closed,,HE141877,04/11/2018,Unit Price,,CA,US United States,1,96.03,1,96.03,4.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,2220K-1EK,"(1/2) EK UPH PLFM HB&FB, BK PVC",Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,77.48,1,77.48,8.550
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,2220K-3EK,(2/2) EK UPH RL & SL           C5,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,43.77,1,43.77,3.110
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S74931,SRHAL2,2220-4,"NIGHT STAND, BLK PVC",Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,37.83,1,37.83,4.730
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S74931,SRHAL2,2220-5,DRESSER,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,99.91,1,99.91,18.100
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S74931,SRHAL2,2220-6,MIRROR,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,21.34,1,21.34,1.590
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S74931,SRHAL2,2220-9,CHEST,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,86.33,1,86.33,13.800
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,2145-4,NIGHT STAND,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,47.53,1,47.53,7.750
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,8367TP-4,"OTTOMAN, TAUPE FABRIC",Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,48.50,1,48.50,8.890
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SKW,209 FURNITURE,S74931,SRHAL2,2601-36,"COUNTER HEIGHT TABLE, FAUX MARBLE",Closed,,HE141877,04/11/2018,Unit Price,,CA,US United States,1,57.23,1,57.23,4.540
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S74931,SRHAL2,2220-9,CHEST,Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,86.33,1,86.33,13.800
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,8367TP-3,"(1/2)  LSF/RSF 3-SEATER, REVERSIBLE, TAUPE FABRIC",Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,145.38,1,145.38,25.090
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S74931,SRHAL2,8367TP-5,"(2/2) LSF/RSF CHAISE, REVERSIBLE, TAUPE FABRIC",Closed,,HE141877,04/11/2018,Promotional Price,,CA,US United States,1,144.65,1,144.65,24.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S75879,SRHAL2,1730-4,NIGHT STAND,Closed,,HE142480,04/16/2018,Promotional Price,,CA,US United States,1,66.93,1,66.93,10.690
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,1730-5,DRESSER,Closed,,HE142480,04/16/2018,Promotional Price,,CA,US United States,1,163.93,1,163.93,34.450
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,1730-6,MIRROR,Closed,,HE142480,04/16/2018,Promotional Price,,CA,US United States,1,40.74,1,40.74,3.770
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S75879,SRHAL2,1372S,SIDE CHAIR,Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,8,364.72,8,364.72,22.960
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,1769-4,"NIGHT STAND, SOLID WOOD",Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,2,153.26,2,153.26,19.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,1769-5,"DRESSER, SOLID WOOD",Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,1,183.33,1,183.33,28.500
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,1769K-1,(1/3) EK/CK HEADBOARD,Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,1,135.68,1,135.68,10.300
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,1769K-2,(2/3) EK/CK STRG FTBD W/11 SLATS,Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,1,134.89,1,134.89,21.400
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,1769K-3CK,(3/3) CK RAILS WITH TOP CROWN,Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,1,38.86,1,38.86,3.500
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,5415RF-15DKT,(1/3) WRITING DESK TOP,Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,1,59.05,1,59.05,5.650
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,5415RF-15DKB,"(2/3,3/3) LSF/RSF CABINET BASE, NEED 2",Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,2,221.28,2,221.28,23.180
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,5415RF-16RDT,"(1/2) RETURN DESK TOP, REVERSIBLE",Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,1,88.15,1,88.15,5.770
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,5415RF-16RDB,"(2/2) RETURN DESK BASE, REVERSIBLE",Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,1,67.05,1,67.05,8.350
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,5415RF-17MT,(1/2) BOOKCASE METAL FRAME,Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,1,96.88,1,96.88,3.050
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,5415RF-17WD,(2/2) BOOKCASE CABINET & SHELVES,Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,1,193.15,1,193.15,14.220
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S75879,SRHAL2,1955-9,CHEST,Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,1,126.10,1,126.10,16.940
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S75879,SRHAL2,5100-84,"(1/2) DNNG TBL TOP, ZINC",Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,1,213.28,1,213.28,12.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S75879,SRHAL2,5100-84B,"(2/2) ""X"" TBL BSE, WEATHRED OAK",Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,1,105.85,1,105.85,7.220
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SKW,209 FURNITURE,S75879,SRHAL2,5100-S3,SIDE CHAIR,Closed,,HE142480,04/16/2018,Unit Price,,CA,US United States,6,349.20,6,349.20,19.200
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75690,SRHAL2,8210GRY-3,D. RCLNR SOFA,Closed,,HE143129,04/18/2018,Promotional Price,,CA,US United States,1,309.43,1,309.43,37.260
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75690,SRHAL2,8210GRY-2,D. GLDR RCLNR LOVE SEAT W/CONSOLE,Closed,,HE143129,04/18/2018,Promotional Price,,CA,US United States,1,309.43,1,309.43,35.460
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75690,SRHAL2,8210GRY-1,"GLIDER RCLNR, LTHR GEL MTCH & MICROFBR",Closed,,HE143129,04/18/2018,Promotional Price,,CA,US United States,2,366.66,2,366.66,32.860
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75690,SRHAL2,2220K-1CK,"(1/2) CK UPH PLFM HB&FB, BK PVC",Closed,,HE143129,04/18/2018,Promotional Price,,CA,US United States,1,77.48,1,77.48,8.120
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75690,SRHAL2,2220K-3CK,(2/2) CK UPH RL & SL           C5,Closed,,HE143129,04/18/2018,Promotional Price,,CA,US United States,1,43.77,1,43.77,3.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75690,SRHAL2,2220-1,"(1/2) QN UPH PLFM HB&FB, BK PVC",Closed,,HE143129,04/18/2018,Promotional Price,,CA,US United States,1,49.35,1,49.35,6.850
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75690,SRHAL2,2220-3,(2/2) QN UPH RL & SL           C5,Closed,,HE143129,04/18/2018,Promotional Price,,CA,US United States,1,33.10,1,33.10,3.110
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SK,209 FURNITURE,S75690,SRHAL2,2220-4,"NIGHT STAND, BLK PVC",Closed,,HE143129,04/18/2018,Promotional Price,,CA,US United States,1,37.83,1,37.83,4.730
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SK,209 FURNITURE,S75690,SRHAL2,2220-5,DRESSER,Closed,,HE143129,04/18/2018,Promotional Price,,CA,US United States,1,99.91,1,99.91,18.100
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SK,209 FURNITURE,S75690,SRHAL2,2220-6,MIRROR,Closed,,HE143129,04/18/2018,Promotional Price,,CA,US United States,1,21.34,1,21.34,1.590
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75690,SRHAL2,9789DG-3LC,"REVERSIBLE SOFA CHAISE, DARK GRAY LINEN-LIKE FABRIC",Closed,,HE143129,04/18/2018,Promotional Price,,CA,US United States,2,378.30,2,378.30,70.860
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S75690,SRHAL2,2145-1,"(1/3) QN HDBD, PVC, ESPRESSO",Closed,,HE143129,04/18/2018,Promotional Price,,CA,US United States,1,53.23,1,53.23,3.280
