Location,Customer ID,Customer Name,Contact Type,Catalog Type,Ship To ID,Ship To Name,Sales Order,Salesman,Model,Model Description,Status,Sub Status,Invoice,Invoice Date,Price Name,Channel,State,Country,Order Qty,Order Price,Shipped Qty,Shipped Price,Shipped CBF
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S84540,SRMAR,8480BRW-2,"D.RCLNR LS,D.BRW LTHR GEL MATCH",Closed,,HE161001,08/06/2018,Promotional Price,,CA,US United States,1,359.00,1,359.00,39.500
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S84540,SRMAR,8480BRW-3,"D.RCLINR SOFA,D.BRW LTHR GEL M.",Closed,,HE161001,08/06/2018,Promotional Price,,CA,US United States,1,379.00,1,379.00,53.500
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;AMZ02;,ACEFA,ACE FURNITURE,S84540,SRMAR,2159-1,"(1/3) QN PLFM HDBD, BRW CHRY",Closed,,HE161001,08/06/2018,Unit Price,,CA,US United States,1,149.88,1,149.88,10.206
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;AMZ02;,ACEFA,ACE FURNITURE,S84540,SRMAR,2159-2NF,(2/3) QN FTBD & STRG DRWRS & SL,Closed,,HE161001,08/06/2018,Unit Price,,CA,US United States,1,184.06,1,184.06,19.458
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;AMZ02;,ACEFA,ACE FURNITURE,S84540,SRMAR,2159-3,(3/3) QUEEN RAILS,Closed,,HE161001,08/06/2018,Unit Price,,CA,US United States,1,65.06,1,65.06,3.023
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;AMZ02;,ACEFA,ACE FURNITURE,S84540,SRMAR,2159-4,NIGHT STAND,Closed,,HE161001,08/06/2018,Unit Price,,CA,US United States,2,290.00,2,290.00,20.271
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;AMZ02;,ACEFA,ACE FURNITURE,S84540,SRMAR,2159-5,DRESSER,Closed,,HE161001,08/06/2018,Unit Price,,CA,US United States,1,310.00,1,310.00,30.078
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;AMZ02;,ACEFA,ACE FURNITURE,S85185,SRMAR,5572,"5PC PACK DINETTE, HORIZONTAL SLATS",Closed,,HE162054,08/13/2018,Promotional Price,,CA,US United States,2,270.00,2,270.00,27.818
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S85185,SRMAR,8480GRY-1PW,"P.RCLN CHAIR,GREY LTR GEL MATCHL14",Closed,,HE162054,08/13/2018,Promotional Price,,CA,US United States,2,590.00,2,590.00,51.600
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S85185,SRMAR,8480GRY-2PW,"P.DBL RCLN LS,GREY LTR GEL MTCHL14",Closed,,HE162054,08/13/2018,Promotional Price,,CA,US United States,1,459.00,1,459.00,39.500
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S85185,SRMAR,1730-4,NIGHT STAND,Closed,,HE162054,08/13/2018,Promotional Price,,CA,US United States,2,138.00,2,138.00,21.380
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,,ACEFA,ACE FURNITURE,S85185,SRMAR,1730-5,DRESSER,Closed,,HE162054,08/13/2018,Promotional Price,,CA,US United States,2,338.00,2,338.00,68.900
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,,ACEFA,ACE FURNITURE,S85185,SRMAR,1730-6,MIRROR,Closed,,HE162054,08/13/2018,Promotional Price,,CA,US United States,2,84.00,2,84.00,7.540
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,LEXKQ01;,ACEFA,ACE FURNITURE,S85185,SRMAR,MT-G10CK,"10"" CK MATTRESS 2.5""+1.5""+6""",Closed,,HE162054,08/13/2018,Promotional Price,,CA,US United States,1,279.00,1,279.00,10.680
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S85185,SRMAR,8480GRY-1,"GLDR RCLNR CHAIR,GREY LTHR GEL M.",Closed,,HE162054,08/13/2018,Promotional Price,,CA,US United States,1,245.00,1,245.00,25.800
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S85185,SRMAR,1730-1,(1/3) QUEEN HEABOARD,Closed,,HE162054,08/13/2018,Promotional Price,,CA,US United States,1,49.88,1,49.88,7.700
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S85185,SRMAR,1730-2,(2/3) QUEEN FOOTBOARD W/SLATS & SUPPORT LEGS,Closed,,HE162054,08/13/2018,Promotional Price,,CA,US United States,1,29.06,1,29.06,2.310
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;AMZ02;,ACEFA,ACE FURNITURE,S85185,SRMAR,1730-3,(3/3) QUEEN/EK SIDE RAILS,Closed,,HE162054,08/13/2018,Promotional Price,,CA,US United States,1,40.06,1,40.06,2.300
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,,ACEFA,ACE FURNITURE,S85185,SRMAR,1730-9,CHEST,Closed,,HE162054,08/13/2018,Promotional Price,,CA,US United States,1,159.00,1,159.00,28.220
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S85185,SRMAR,2159-6,MIRROR,Closed,,HE162054,08/13/2018,Unit Price,,CA,US United States,1,76.00,1,76.00,3.366
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;AMZ02;,ACEFA,ACE FURNITURE,S87067,SRMAR,2458-36,5PC PACK COUNTER HEIGHT SET,Closed,,HE163146,08/20/2018,Unit Price,,CA,US United States,1,209.00,1,209.00,12.900
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;AMZ02;,ACEFA,ACE FURNITURE,S87067,SRMAR,1372-36,COUNTER HEIGHT TABLE,Closed,,HE163146,08/20/2018,Unit Price,,CA,US United States,1,209.00,1,209.00,12.000
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;AMZ02;,ACEFA,ACE FURNITURE,S87067,SRMAR,1372-24,COUNTER HEIGHT CHAIR,Closed,,HE163146,08/20/2018,Unit Price,,CA,US United States,6,312.00,6,312.00,19.620
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,,ACEFA,ACE FURNITURE,S87067,SRMAR,1730-5,DRESSER,Closed,,HE163146,08/20/2018,Promotional Price,,CA,US United States,1,169.00,1,169.00,34.450
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S87515,SRMAR,8480RED-2,"D. RCLINR LS,RED LTHR GEL MATCH",Closed,,HE164202,08/27/2018,Promotional Price,,CA,US United States,1,359.00,1,359.00,39.500
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,LEXKQ01;,ACEFA,ACE FURNITURE,S87515,SRMAR,MT-G10F,"10"" FULL MATTRESS 2.5""+1.5""+6""",Closed,,HE164202,08/27/2018,Promotional Price,,CA,US United States,2,378.00,2,378.00,15.820
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S87515,SRMAR,8490-LR,(1/6) LSF RECLINING CHAIR      R14,Closed,,HE164202,08/27/2018,Promotional Price,,CA,US United States,1,168.88,1,168.88,24.200
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S87515,SRMAR,8490-RC,"(2/6) RSF CHAISE,PUSH BCK RCLNR",Closed,,HE164202,08/27/2018,Promotional Price,,CA,US United States,1,218.04,1,218.04,37.200
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S87515,SRMAR,8490-AR,(4/6) ARMLESS RECLINING CHAIR  R14,Closed,,HE164202,08/27/2018,Promotional Price,,CA,US United States,2,270.00,2,270.00,35.400
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,ACEFA,ACE FURNITURE,S87515,SRMAR,8490-CR,(6/6) CORNER SEAT              R14,Closed,,HE164202,08/27/2018,Promotional Price,,CA,US United States,1,198.04,1,198.04,33.500
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;AMZ02;,HMLG,"Homelegance, Inc",S84873,SRMAR,1372-36,COUNTER HEIGHT TABLE,Closed,,HR161614,08/08/2018,Unit Price,,CA,US United States,-1,-202.73,-1,-202.73,-12.000
"HOMELEGANCE, INC",ACEFA,ACE FURNITURE,Local Customer;,AMZ01;,HMLG,"Homelegance, Inc",S84873,SRMAR,710-40,SERVER,Closed,,HR161614,08/08/2018,Unit Price,,CA,US United States,-1,-280.33,-1,-280.33,-24.370
"HOMELEGANCE, INC",AVEFU,AVETEX FURNITURE CO,Local Customer;,,AVETEX,AVETEX FURNITURE CO,S86615,SRMAR,1737NGY-1,"(1/3) QN PLTFRM HDBD, BLACK P/U, GREY",Closed,,HE162795,08/16/2018,Unit Price,,CA,US United States,1,129.88,1,129.88,14.234
"HOMELEGANCE, INC",AVEFU,AVETEX FURNITURE CO,Local Customer;,AMZ04;,AVETEX,AVETEX FURNITURE CO,S86615,SRMAR,1737NGY-2,"(2/3) QN PLTFRM FTBD & SL, 2-DRWRS",Closed,,HE162795,08/16/2018,Unit Price,,CA,US United States,1,159.06,1,159.06,22.238
"HOMELEGANCE, INC",AVEFU,AVETEX FURNITURE CO,Local Customer;,,AVETEX,AVETEX FURNITURE CO,S86615,SRMAR,1737NGY-3,(3/3) QN PLTFRM RL,Closed,,HE162795,08/16/2018,Unit Price,,CA,US United States,1,70.06,1,70.06,2.818
"HOMELEGANCE, INC",AVEFU,AVETEX FURNITURE CO,Local Customer;,LEXKQ01;,AVETEX,AVETEX FURNITURE CO,S86615,SRMAR,3590-30,COFFEE TABLE,Closed,,HE162795,08/16/2018,Unit Price,,CA,US United States,1,119.00,1,119.00,9.886
"HOMELEGANCE, INC",AVEFU,AVETEX FURNITURE CO,Local Customer;,LEXKQ01;,AVETEX,AVETEX FURNITURE CO,S86615,SRMAR,3590-05,SOFA TBL,Closed,,HE162795,08/16/2018,Unit Price,,CA,US United States,1,119.00,1,119.00,9.464
"HOMELEGANCE, INC",AVEFU,AVETEX FURNITURE CO,Local Customer;,LEXKQ01;,AVETEX,AVETEX FURNITURE CO,S86615,SRMAR,3590-04,END TBL,Closed,,HE162795,08/16/2018,Unit Price,,CA,US United States,1,69.00,1,69.00,3.245
"HOMELEGANCE, INC",AVEFU,AVETEX FURNITURE CO,Local Customer;,,AVETEX,AVETEX FURNITURE CO,S87513,SRMAR,5424-78,(1/2) TABLE TOP,Closed,,HE163801,08/23/2018,Unit Price,,CA,US United States,1,179.88,1,179.88,11.424
"HOMELEGANCE, INC",AVEFU,AVETEX FURNITURE CO,Local Customer;,,AVETEX,AVETEX FURNITURE CO,S87513,SRMAR,5424-78B,(2/2) TABLE BASE,Closed,,HE163801,08/23/2018,Unit Price,,CA,US United States,1,89.12,1,89.12,9.298
"HOMELEGANCE, INC",AVEFU,AVETEX FURNITURE CO,Local Customer;,,AVETEX,AVETEX FURNITURE CO,S87513,SRMAR,5424S,SIDE CHAIR,Closed,,HE163801,08/23/2018,Unit Price,,CA,US United States,2,100.00,2,100.00,9.100
"HOMELEGANCE, INC",AVEFU,AVETEX FURNITURE CO,Local Customer;,,AVETEX,AVETEX FURNITURE CO,S87513,SRMAR,5424A,ARM CHAIR,Closed,,HE163801,08/23/2018,Unit Price,,CA,US United States,2,118.00,2,118.00,16.680
"HOMELEGANCE, INC",AVEFU,AVETEX FURNITURE CO,Local Customer;,,AVETEX,AVETEX FURNITURE CO,S87513,SRMAR,5424-13,BENCH,Closed,,HE163801,08/23/2018,Unit Price,,CA,US United States,1,69.00,1,69.00,4.383
"HOMELEGANCE, INC",AVEFU,AVETEX FURNITURE CO,Local Customer;,AMZ01;,HMLG,"Homelegance, Inc",S80478,SRMAR,8477NF-3,"SOFA, 2 PILLOWS",Closed,,HR163247,08/20/2018,Promotional Price,,CA,US United States,-1,-290.03,-1,-290.03,-72.640
"HOMELEGANCE, INC",BAKBF,BAKER BROTHERS,Local Customer;,AMZ01;AMZ02;,BAKBF,BAKER BROTHERS,S84651,SRMAR,2147-4,NIGHT STAND,Closed,,HE161459,08/08/2018,Promotional Price,,CA,US United States,3,147.00,3,147.00,20.426
"HOMELEGANCE, INC",BAKBF,BAKER BROTHERS,Local Customer;,AMZ01;,BAKBF,BAKER BROTHERS,S84651,SRMAR,8225-2,"LOVE SEAT, 2 PILLOWS",Closed,,HE161459,08/08/2018,Promotional Price,,CA,US United States,1,195.00,1,195.00,34.653
"HOMELEGANCE, INC",BAKBF,BAKER BROTHERS,Local Customer;,AMZ01;,BAKBF,BAKER BROTHERS,S84651,SRMAR,8225-3,"SOFA, 2 PILLOWS",Closed,,HE161459,08/08/2018,Promotional Price,,CA,US United States,1,215.00,1,215.00,40.161
"HOMELEGANCE, INC",BAKBF,BAKER BROTHERS,Local Customer;,AMZ01;AMZ02;,BAKBF,BAKER BROTHERS,S87331,SRMAR,2147-4,NIGHT STAND,Closed,,HE163659,08/22/2018,Promotional Price,,CA,US United States,3,147.00,3,147.00,20.426
"HOMELEGANCE, INC",BAKBF,BAKER BROTHERS,Local Customer;,,BAKBF,BAKER BROTHERS,S87331,SRMAR,5400-30,CKTL TBL W/METAL TRIM,Closed,,HE163659,08/22/2018,Unit Price,,CA,US United States,1,85.00,1,85.00,6.014
"HOMELEGANCE, INC",BAKBF,BAKER BROTHERS,Local Customer;,,BAKBF,BAKER BROTHERS,S87331,SRMAR,5400-04,END TBL W/METAL TRIM,Closed,,HE163659,08/22/2018,Unit Price,,CA,US United States,2,130.00,2,130.00,8.325
"HOMELEGANCE, INC",BAKBF,BAKER BROTHERS,Local Customer;,,BAKBF,BAKER BROTHERS,S87331,SRMAR,5547-78,"DINING TBL, MANGO VNER",Closed,,HE163659,08/22/2018,Promotional Price,,CA,US United States,1,121.00,1,121.00,12.850
"HOMELEGANCE, INC",BAKBF,BAKER BROTHERS,Local Customer;,,BAKBF,BAKER BROTHERS,S87331,SRMAR,5547S,SIDE CHAIR,Closed,,HE163659,08/22/2018,Promotional Price,,CA,US United States,6,192.00,6,192.00,16.920
"HOMELEGANCE, INC",BAKBF,BAKER BROTHERS,Local Customer;,,HMLG,"Homelegance, Inc",S82069,SRMAR,1714W-9,CHEST,Closed,,HR162392,08/13/2018,Unit Price,,CA,US United States,-1,-200.00,-1,-200.00,-27.270
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,9823VR-2L,"(1/4) LSF 2-SEATER, 2 BIG & 1 SMALL PILLOWS, IVORY 100% POLYESTER",Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,2,552.66,2,552.66,108.160
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,9823VR-CR,"(4/4) CORNER SEAT, 1 BIG & 1 SMALL PILLOWS, IVORY 100% POLYESTER",Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,2,347.38,2,347.38,57.680
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,9823VR-AC,"(3/4) ARMLESS CHAIR, 1 BIG PILLOW, IVORY 100% POLYESTER",Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,3,407.40,3,407.40,77.820
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,9823VR-RC,"(2/4) RSF CHAISE, 1 BIG & 1 SMALL PILLOWS, IVORY 100% POLYESTER",Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,2,436.62,2,436.62,83.520
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,AMZ01;AMZ02;,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,8325GRY-2,D. RECLINING LOVE SEAT,Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,1,319.13,1,319.13,24.630
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,AMZ01;AMZ02;,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,8325GRY-3,D. RECLINING SOFA,Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,1,338.53,1,338.53,33.300
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,LEXKQ01;,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,MT-G12EK,"12"" EK MATTRESS 1""+2.5""+1.5""+7""",Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,4,"1,315.32",4,"1,315.32",51.440
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,LEXKQ01;,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,MT-G10Q,"10"" QUEEN MATTRESS 2.5""+1.5""+6""",Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,2,405.46,2,405.46,17.520
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,1866-4,NIGHT STAND,Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,2,230.86,2,230.86,21.621
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,1714W-4,NIGHT STAND W/HIDDEN DRAWER,Closed,,HE161988,08/10/2018,Unit Price,,CA,US United States,2,207.06,2,207.06,21.900
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,AMZ01;,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,9935GY-2,"LOVE SEAT, GRAY 100% POLYESTER",Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,1,173.63,1,173.63,25.877
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,AMZ01;AMZ02;,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,2147-4,NIGHT STAND,Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,1,47.53,1,47.53,6.809
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,LEXKQ01;,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,MT-G08T,"8"" TWIN MATTRESS 2""+6""",Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,2,211.46,2,211.46,9.860
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,AMZ01;,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,5790F-1,"(1/2) FULL PLTFRM HB & FB, P/U",Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,1,48.38,1,48.38,4.110
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,AMZ01;,BAYAR,BAY AREA FURNITURE,S86052,SRMAR,5790F-3,(2/2) FULL RL & SL,Closed,,HE161988,08/10/2018,Promotional Price,,CA,US United States,1,28.25,1,28.25,2.240
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,AMZ01;,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,9724BLK-2,DOUBLE GLIDER RECLINING LOVE SEAT W/ CNTR CONSOLE,Closed,,HE163024,08/20/2018,Promotional Price,,CA,US United States,1,319.13,1,319.13,35.810
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,AMZ01;,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,9724BLK-3,DOUBLE RECLINING SOFA W/ CNTR DROP-DOWN CUP-HLDR,Closed,,HE163024,08/20/2018,Promotional Price,,CA,US United States,1,319.13,1,319.13,40.400
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,9823VR-4,"OTTOMAN, IVORY 100% POLYESTER",Closed,,HE163024,08/20/2018,Promotional Price,,CA,US United States,1,126.10,1,126.10,17.800
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,AMZ01;,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,5070S,SIDE CHAIR,Closed,,HE163024,08/20/2018,Unit Price,,CA,US United States,4,139.68,4,139.68,12.422
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,LEXKQ01;,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,MT-G08F,"8"" FULL MATTRESS 2""+6""",Closed,,HE163024,08/20/2018,Promotional Price,,CA,US United States,2,289.06,2,289.06,13.540
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,LEXKQ01;,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,MT-G08T,"8"" TWIN MATTRESS 2""+6""",Closed,,HE163024,08/20/2018,Promotional Price,,CA,US United States,1,105.73,1,105.73,4.930
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,586GY-13,"48"" BENCH",Closed,,HE163024,08/20/2018,Unit Price,,CA,US United States,1,77.60,1,77.60,3.126
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,1788-1,(1/3) QN HB,Closed,,HE163024,08/20/2018,Promotional Price,,CA,US United States,1,145.38,1,145.38,9.450
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,1788-2,(2/3) QN STORAGE FB W/11SLATS&5 SUPPORT LEGS,Closed,,HE163024,08/20/2018,Promotional Price,,CA,US United States,1,77.66,1,77.66,16.170
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,1788-3,(3/3) QN/EK RAILS,Closed,,HE163024,08/20/2018,Promotional Price,,CA,US United States,1,47.59,1,47.59,3.290
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,1788-4,NIGHT STAND,Closed,,HE163024,08/20/2018,Promotional Price,,CA,US United States,1,92.15,1,92.15,12.630
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,1788-5,DRESSER,Closed,,HE163024,08/20/2018,Promotional Price,,CA,US United States,1,193.03,1,193.03,34.380
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,1788-6,MIRROR,Closed,,HE163024,08/20/2018,Promotional Price,,CA,US United States,1,44.62,1,44.62,4.310
"HOMELEGANCE, INC",BAYAR,BAY AREA FURNITURE,Local Customer;,,BAYAR,BAY AREA FURNITURE,S87147,SRMAR,1788-9,CHEST,Closed,,HE163024,08/20/2018,Promotional Price,,CA,US United States,1,183.33,1,183.33,30.050
