Location,Customer ID,Customer Name,Contact Type,Catalog Type,Ship To ID,Ship To Name,Sales Order,Salesman,Model,Model Description,Status,Sub Status,Invoice,Invoice Date,Price Name,Channel,State,Country,Order Qty,Order Price,Shipped Qty,Shipped Price,Shipped CBF
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S86234,SRHAL2,1708K-3EK,(3/3) EK RAILS W/SLAT & SUPPORT LEG,Closed,,HE161367,08/07/2018,Unit Price,,CA,US United States,1,43.71,1,43.71,2.659
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S86234,SRHAL2,1708-4,NIGHT STAND,Closed,,HE161367,08/07/2018,Unit Price,,CA,US United States,1,96.03,1,96.03,8.225
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S86234,SRHAL2,1708-5,DRESSER,Closed,,HE161367,08/07/2018,Unit Price,,CA,US United States,1,222.13,1,222.13,28.658
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S86234,SRHAL2,1708-6,MIRROR,Closed,,HE161367,08/07/2018,Unit Price,,CA,US United States,1,51.41,1,51.41,4.153
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S86234,SRHAL2,5566-36,"(1/2) CNTR HGHT TBL,TOP & BASE",Closed,,HE161367,08/07/2018,Unit Price,,CA,US United States,1,92.03,1,92.03,10.792
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S86234,SRHAL2,5566-36G,"(2/2)  CNTR HGHT TBL, GLASS",Closed,,HE161367,08/07/2018,Unit Price,,CA,US United States,1,13.70,1,13.70,1.098
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S86234,SRHAL2,5566-24WT,"CNTR HGHT CHR, WHITE PU",Closed,,HE161367,08/07/2018,Unit Price,,CA,US United States,6,226.98,6,226.98,19.800
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S86234,SRHAL2,8367TP-3,"(1/2)  LSF/RSF 3-SEATER, REVERSIBLE, TAUPE FABRIC",Closed,,HE161367,08/07/2018,Promotional Price,,CA,US United States,1,145.38,1,145.38,25.090
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S86234,SRHAL2,8367TP-5,"(2/2) LSF/RSF CHAISE, REVERSIBLE, TAUPE FABRIC",Closed,,HE161367,08/07/2018,Promotional Price,,CA,US United States,1,144.65,1,144.65,24.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S85903,SRHAL2,B2053W-1,(1/3) T/T UPPER/LOWER HB & FB,Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,68.53,1,68.53,6.311
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S85903,SRHAL2,B2053W-2,(2/3) T/T SR/GR/LD,Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,56.57,1,56.57,3.979
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S85903,SRHAL2,B2053W-SL,"(3/3) TWIN SLATS, 2 SETS",Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,19.43,1,19.43,1.547
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8378BLK-L,"(1/2) LSF 3-SEATER W/ RSF BACKREST, BLACK PU",Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,145.38,1,145.38,22.730
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8378BLK-R,"(2/2) RSF CHAISE W/ LSF BACKREST, BLACK PU",Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,144.65,1,144.65,23.910
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,9789CF-3LC,REVERSIBLE SOFA CHAISE,Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,189.15,1,189.15,35.430
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8202GRY-2,"LOVE SEAT, 2 PILLOWS",Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,111.55,1,111.55,15.710
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8202GRY-3,"SOFA, 2 PILLOWS, GREY 100% POLYESTER",Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,130.95,1,130.95,19.080
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,1761-1,"QUEEN SIZE CANOPY METAL BED,ROUND POST, 3A",Closed,,HE161588,08/08/2018,Unit Price,,CA,US United States,1,96.03,1,96.03,5.354
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S85903,SRHAL2,1768-9,CHEST,Closed,,HE161588,08/08/2018,Unit Price,,CA,US United States,1,213.40,1,213.40,29.068
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8329CH-3,D. RCLNR SOFA,Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,2,463.66,2,463.66,69.200
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SKW,209 FURNITURE,S85903,SRHAL2,1708BK-1,"(1/3) QN W/ UPH P/U HDBD, BLK",Closed,,HE161588,08/08/2018,Unit Price,,CA,US United States,1,87.18,1,87.18,11.456
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SKW,209 FURNITURE,S85903,SRHAL2,1708BK-2,"(2/3) QN W/ UPH P/U FTBD, BLK",Closed,,HE161588,08/08/2018,Unit Price,,CA,US United States,1,38.86,1,38.86,3.673
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SKW,209 FURNITURE,S85903,SRHAL2,1708BK-3,(3/3) QN RAILS W/SLAT & SUPPORT LEG,Closed,,HE161588,08/08/2018,Unit Price,,CA,US United States,1,37.89,1,37.89,2.419
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8378BRW-L,"(1/2) LSF 3-SEATER W/ RSF BACKREST, BROWN PU",Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,140.53,1,140.53,22.730
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8378BRW-R,"(2/2) RSF CHAISE W/ LSF BACKREST, BROWN PU",Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,139.80,1,139.80,23.910
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8367TP-3,"(1/2)  LSF/RSF 3-SEATER, REVERSIBLE, TAUPE FABRIC",Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,145.38,1,145.38,25.090
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8367TP-5,"(2/2) LSF/RSF CHAISE, REVERSIBLE, TAUPE FABRIC",Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,144.65,1,144.65,24.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8490-LC,"(1/6) LSF CHAISE,PUSH BCK RCLNRR14",Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,212.31,1,212.31,37.200
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8490-RR,(2/6) RSF RECLINING CHAIR      R14,Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,163.00,1,163.00,24.200
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8490-AC,(3/6) ARMLESS CHAIR            R14,Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,111.55,1,111.55,17.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8490-AR,(4/6) ARMLESS RECLINING CHAIR  R14,Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,130.95,1,130.95,17.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8490-CN,(5/6) CONSOLE                  R14,Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,61.15,1,61.15,6.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S85903,SRHAL2,8490-CR,(6/6) CORNER SEAT              R14,Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,192.10,1,192.10,33.500
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S85903,SRHAL2,9808-L,"(1/2) LSF 2-SEATER W/ PULL-OUT BED, TWO TONE 100% POLYESTER",Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,222.98,1,222.98,41.480
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S85903,SRHAL2,9808-R,"(2/2) RSF CHAISE W/ HIDDEN STORAGE, TWO TONE 100% POLYESTER",Closed,,HE161588,08/08/2018,Promotional Price,,CA,US United States,1,183.45,1,183.45,42.280
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SKW,209 FURNITURE,S85903,SRHAL2,5794T-1-3A,"TWIN PLFM BED, RTA, 3A, CHERRY",Closed,,HE161588,08/08/2018,Unit Price,,CA,US United States,2,110.58,2,110.58,4.740
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S86408,SRHAL2,8329CH-2,D. RCLNR LOVE SEAT,Closed,,HE161589,08/08/2018,Promotional Price,,CA,US United States,1,212.43,1,212.43,25.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S86784,SRHAL2,8367CH-3,"(1/2) LSF/RSF 3-SEATER, REVERSIBLE, CHOC FABRIC",Closed,,HE162226,08/13/2018,Promotional Price,,CA,US United States,2,290.76,2,290.76,50.180
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S86784,SRHAL2,8367CH-5,"(2/2)  LSF/RSF CHAISE, REVERSIBLE, CHOC FABRIC",Closed,,HE162226,08/13/2018,Promotional Price,,CA,US United States,2,289.30,2,289.30,48.500
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S86784,SRHAL2,1916KBK-1,"(1/3) CK/EK HB, BLK PU&LED&MIROR",Closed,,HE162226,08/13/2018,Unit Price,,CA,US United States,1,242.38,1,242.38,7.949
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S86784,SRHAL2,1916KBK-2,"(2/3) CK/EK FB, CROC EMBOS&MIROR",Closed,,HE162226,08/13/2018,Unit Price,,CA,US United States,1,96.09,1,96.09,3.909
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S86784,SRHAL2,1916KBK-3EK,(3/3) EK RL & SL,Closed,,HE162226,08/13/2018,Unit Price,,CA,US United States,1,38.86,1,38.86,1.423
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S86784,SRHAL2,1916BK-5,"DRESSER, BLACK",Closed,,HE162226,08/13/2018,Unit Price,,CA,US United States,1,290.03,1,290.03,32.422
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S86784,SRHAL2,1916BK-6,"MIRROR, LED LIGHT, BLACK",Closed,,HE162226,08/13/2018,Unit Price,,CA,US United States,1,109.61,1,109.61,3.161
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8219-2,LOVE SEAT,Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,134.83,1,134.83,26.833
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8219-3,SOFA,Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,155.20,1,155.20,32.913
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SK,209 FURNITURE,S86300,SRHAL2,2145-1,"(1/3) QN HDBD, PVC, ESPRESSO",Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,53.23,1,53.23,3.479
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SK,209 FURNITURE,S86300,SRHAL2,2145-2,(2/3) QN FTBD,Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,18.49,1,18.49,1.727
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SK,209 FURNITURE,S86300,SRHAL2,2145-3,(3/3) QN RL & SL,Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,24.31,1,24.31,1.324
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SK,209 FURNITURE,S86300,SRHAL2,2145-4,NIGHT STAND,Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,47.53,1,47.53,7.903
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SK,209 FURNITURE,S86300,SRHAL2,2145-5,DRESSER,Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,115.43,1,115.43,25.660
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,2145-6,MIRROR,Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,31.04,1,31.04,2.387
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8216DG-L,"(1/2) LSF 3-SEATER, DARK GRAY FABRIC",Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,189.03,1,189.03,31.730
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8216DG-R,(2/2) RSF 3-SEATER,Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,198.00,1,198.00,35.120
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8329CH-2,D. RCLNR LOVE SEAT,Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,212.43,1,212.43,25.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8367TP-4,"OTTOMAN, TAUPE FABRIC",Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,48.50,1,48.50,8.890
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8202GRY-TS,"(1/2) LSF & RSF 2-SEATERS, 2 PLWS, 100% POLY",Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,193.88,1,193.88,25.990
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8202GRY-CA,"(2/2) CORNER SEAT & ARMLESS CHAIR, 1 PLW",Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,96.15,1,96.15,16.070
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8367TP-3,"(1/2)  LSF/RSF 3-SEATER, REVERSIBLE, TAUPE FABRIC",Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,145.38,1,145.38,25.090
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8367TP-5,"(2/2) LSF/RSF CHAISE, REVERSIBLE, TAUPE FABRIC",Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,144.65,1,144.65,24.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8329CH-1,"RCLNR CHAIR, CHOCOLATE FABRIC",Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,144.53,1,144.53,14.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8329CH-2,D. RCLNR LOVE SEAT,Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,212.43,1,212.43,25.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8329CH-3,D. RCLNR SOFA,Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,231.83,1,231.83,34.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8367CH-3,"(1/2) LSF/RSF 3-SEATER, REVERSIBLE, CHOC FABRIC",Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,145.38,1,145.38,25.090
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SK,209 FURNITURE,S86300,SRHAL2,8367CH-5,"(2/2)  LSF/RSF CHAISE, REVERSIBLE, CHOC FABRIC",Closed,,HE162666,08/15/2018,Promotional Price,,CA,US United States,1,144.65,1,144.65,24.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S87453,SRHAL2,2147W-4,NIGHT STAND,Closed,,HE163216,08/20/2018,Unit Price,,CA,US United States,1,57.23,1,57.23,6.809
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S87453,SRHAL2,1715-4,NIGHT STAND,Closed,,HE163216,08/20/2018,Unit Price,,CA,US United States,1,105.73,1,105.73,9.447
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S87453,SRHAL2,1715-5,DRESSER,Closed,,HE163216,08/20/2018,Unit Price,,CA,US United States,1,309.43,1,309.43,35.841
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S87453,SRHAL2,1715-6,MIRROR,Closed,,HE163216,08/20/2018,Unit Price,,CA,US United States,1,69.84,1,69.84,5.347
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S87453,SRHAL2,1715-9,CHEST,Closed,,HE163216,08/20/2018,Unit Price,,CA,US United States,1,290.03,1,290.03,27.577
