Location,Customer ID,Customer Name,Contact Type,Catalog Type,Ship To ID,Ship To Name,Sales Order,Salesman,Model,Model Description,Status,Sub Status,Invoice,Invoice Date,Price Name,Channel,State,Country,Order Qty,Order Price,Shipped Qty,Shipped Price,Shipped CBF
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;AMZ02;,WA72A,72ND AVE BARGAIN CENTER,S74759,SRTOD,2147-4,NIGHT STAND,Closed,,HE143246,04/18/2018,Promotional Price,,WA,US United States,2,98.00,2,98.00,13.617
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S74759,SRTOD,2147W-5,DRESSER,Closed,,HE143246,04/18/2018,Unit Price,,WA,US United States,1,139.00,1,139.00,23.318
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S74759,SRTOD,2147W-9,CHEST,Closed,,HE143246,04/18/2018,Unit Price,,WA,US United States,1,125.00,1,125.00,18.745
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S74759,SRTOD,9700FCP-2,"DOUBLE RECLINING LOVE SEAT, CHOCOLATE TEXTURED PLUSH MICROFIBER AND DARK BROWN PU",Closed,,HE143246,04/18/2018,Promotional Price,,WA,US United States,1,259.00,1,259.00,26.510
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S74759,SRTOD,9700FCP-3,"DOUBLE RECLINING SOFA, CHOCOLATE TEXTURED PLUSH MICROFIBER AND DARK BROWN PU",Closed,,HE143246,04/18/2018,Promotional Price,,WA,US United States,1,279.00,1,279.00,36.230
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S78754,SRTOD,8401GY-3SC,"REVERSIBLE SOFA CHAISE WITH 2 PILLOWS, GRAY FABRIC & P/U",Closed,,HE150013,05/30/2018,Promotional Price,,WA,US United States,1,199.00,1,199.00,34.767
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S78754,SRTOD,5627W-72,DINING TABLE W/6 DRWS,Closed,,HE150013,05/30/2018,Unit Price,,WA,US United States,1,199.00,1,199.00,15.306
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S78754,SRTOD,5627WS,SIDE CHAIR,Closed,,HE150013,05/30/2018,Unit Price,,WA,US United States,4,160.00,4,160.00,14.032
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S78754,SRTOD,5627W-13,BENCH,Closed,,HE150013,05/30/2018,Unit Price,,WA,US United States,1,50.00,1,50.00,3.244
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S78754,SRTOD,1393BKS,SIDE CHAIR,Closed,,HE150013,05/30/2018,Unit Price,,WA,US United States,2,90.00,2,90.00,4.940
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;AMZ02;,WA72A,72ND AVE BARGAIN CENTER,S78754,SRTOD,9914-CR,(3/3) CORNER SEAT,Closed,,HE150013,05/30/2018,Promotional Price,,WA,US United States,1,139.06,1,139.06,29.190
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S78754,SRTOD,2147-5,DRESSER,Closed,,HE150013,05/30/2018,Promotional Price,,WA,US United States,1,115.00,1,115.00,23.318
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S78754,SRTOD,2147W-9,CHEST,Closed,,HE150013,05/30/2018,Unit Price,,WA,US United States,1,125.00,1,125.00,18.745
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S79756,SRTOD,2147BK-9,CHEST,Closed,,HE160749,08/02/2018,Unit Price,,WA,US United States,1,125.00,1,125.00,18.745
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S79756,SRTOD,1856-1,"(1/2) QN HB & FB, BRW CHRY",Closed,,HE160749,08/02/2018,Promotional Price,,WA,US United States,1,75.88,1,75.88,8.600
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S79756,SRTOD,1856-3,(2/2) QN RL & SL,Closed,,HE160749,08/02/2018,Promotional Price,,WA,US United States,1,29.12,1,29.12,1.860
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;AMZ02;,WA72A,72ND AVE BARGAIN CENTER,S79756,SRTOD,2147-4,NIGHT STAND,Closed,,HE160749,08/02/2018,Promotional Price,,WA,US United States,2,98.00,2,98.00,13.617
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S79756,SRTOD,2147W-9,CHEST,Closed,,HE160749,08/02/2018,Unit Price,,WA,US United States,1,125.00,1,125.00,18.745
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S79756,SRTOD,9700FCP-1,"RECLINER CHAIR, CHOCOLATE TEXTURED PLUSH MICROFIBER AND DARK BROWN PU",Closed,,HE160749,08/02/2018,Promotional Price,,WA,US United States,1,179.00,1,179.00,15.550
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S79756,SRTOD,5604-24,"COUNTER HEIGHT STOOL, BLACK PU W/NAILHEADS,CHERRY",Closed,,HE160749,08/02/2018,Unit Price,,WA,US United States,4,112.00,4,112.00,5.058
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S79756,SRTOD,1393BKS,SIDE CHAIR,Closed,,HE160749,08/02/2018,Unit Price,,WA,US United States,4,180.00,4,180.00,9.880
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S79756,SRTOD,5302BK-29,"29H STOOL, RTA, BLK-SAND-THRU",Closed,,HE160749,08/02/2018,Unit Price,,WA,US United States,2,44.00,2,44.00,2.600
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S87498,SRTOD,5627W-72,DINING TABLE W/6 DRWS,Closed,,HE163858,08/22/2018,Unit Price,,WA,US United States,2,398.00,2,398.00,30.611
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S87498,SRTOD,5627WS,SIDE CHAIR,Closed,,HE163858,08/22/2018,Unit Price,,WA,US United States,8,320.00,8,320.00,28.063
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S87498,SRTOD,5627W-13,BENCH,Closed,,HE163858,08/22/2018,Unit Price,,WA,US United States,1,50.00,1,50.00,3.244
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S87498,SRTOD,1393BKS,SIDE CHAIR,Closed,,HE163858,08/22/2018,Unit Price,,WA,US United States,4,180.00,4,180.00,9.880
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S87498,SRTOD,8401-3SC,"REVERSIBLE SOFA CHAISE WITH 2 PILLOWS, GRAYISH BROWN FABRIC & P/U",Closed,,HE163858,08/22/2018,Promotional Price,,WA,US United States,1,199.00,1,199.00,34.770
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S93468,SRTOD,5518S,SIDE CHAIR,Closed,,HE174472,10/29/2018,Unit Price,,WA,US United States,4,160.00,4,160.00,9.401
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S93468,SRTOD,8401-3SC,"REVERSIBLE SOFA CHAISE WITH 2 PILLOWS, GRAYISH BROWN FABRIC & P/U",Closed,,HE174472,10/29/2018,Promotional Price,,WA,US United States,1,225.00,1,225.00,34.770
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,AMZ01;,WA72A,72ND AVE BARGAIN CENTER,S93468,SRTOD,9700FCP-2,"DOUBLE RECLINING LOVE SEAT, CHOCOLATE TEXTURED PLUSH MICROFIBER AND DARK BROWN PU",Closed,,HE174472,10/29/2018,Promotional Price,,WA,US United States,1,259.00,1,259.00,26.510
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S93468,SRTOD,5518-78,"(1/2) TRESTLE TBL, SOLID TOP, BTFLY TBL",Closed,,HE174472,10/29/2018,Unit Price,,WA,US United States,1,199.88,1,199.88,11.484
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,WA72A,72ND AVE BARGAIN CENTER,S93468,SRTOD,5518S,SIDE CHAIR,Closed,,HE174472,10/29/2018,Unit Price,,WA,US United States,2,80.00,2,80.00,4.700
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,HMLG,"Homelegance, Inc",S78754,SRTOD,2147-5,DRESSER,Closed,,HR150531,06/04/2018,Promotional Price,,WA,US United States,-1,-46.00,-1,-46.00,-23.318
"HOMELEGANCE, INC",WA72A,72ND AVE BARGAIN CENTER,O/S Customer;,,HMLG,"Homelegance, Inc",S79756,SRTOD,2147W-9,CHEST,Closed,,HR171219,10/09/2018,Unit Price,,WA,US United States,-1,-37.50,-1,-37.50,-18.745
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,AMZ01;AMZ02;,WAHAN,HANSEN'S FURNITURE,S74192,SRJAC,H13441,"TABLE LAMP, WIRE-HANG BALL",Closed,,HE140635,04/03/2018,Unit Price,,MT,US United States,4,220.00,4,220.00,7.520
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,AMZ01;,WAHAN,HANSEN'S FURNITURE,S74192,SRJAC,5447-24S,SWIVEL COUNTER HEIGHT CHAIR,Closed,,HE140635,04/03/2018,Unit Price,,MT,US United States,8,576.00,8,576.00,36.320
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,LEXKQ01;,WAHAN,HANSEN'S FURNITURE,S74192,SRJAC,1745-1,(1/2) QUEEN HEABOARD,Closed,,HE140635,04/03/2018,Unit Price,,MT,US United States,1,139.88,1,139.88,16.308
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,LEXKQ01;,WAHAN,HANSEN'S FURNITURE,S74192,SRJAC,1745-3,(2/2) QUEEN FB W/ SR& 13 SLATS,Closed,,HE140635,04/03/2018,Unit Price,,MT,US United States,1,119.12,1,119.12,8.804
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,LEXKQ01;,WAHAN,HANSEN'S FURNITURE,S74192,SRJAC,1745-4,NIGHT STAND,Closed,,HE140635,04/03/2018,Unit Price,,MT,US United States,1,79.00,1,79.00,5.142
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,LEXKQ01;,WAHAN,HANSEN'S FURNITURE,S74192,SRJAC,1745-5,DRESSER,Closed,,HE140635,04/03/2018,Unit Price,,MT,US United States,1,269.00,1,269.00,25.448
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,LEXKQ01;,WAHAN,HANSEN'S FURNITURE,S74192,SRJAC,1745-6,MIRROR,Closed,,HE140635,04/03/2018,Unit Price,,MT,US United States,1,73.00,1,73.00,10.411
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386T-1,"(1/3) TWIN HDBD, WHT FIN",Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,2,159.76,2,159.76,18.740
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386T-2,"(2/3) TWIN FTBD, WHT FIN",Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,2,110.12,2,110.12,8.420
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386T-3,(3/3) TWIN RAILS & SLATS,Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,2,80.12,2,80.12,5.520
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386-4,"NIGHT STAND, ECRU WHITE",Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,2,266.00,2,266.00,21.372
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386-5,DRESSER,Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,1,277.00,1,277.00,26.793
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386-6,MIRROR,Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,1,75.00,1,75.00,5.541
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386-1,"(1/3) QN HDBD, WHITE FIN.",Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,1,145.88,1,145.88,11.847
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386-2,"(2/3) QN FTBD, WHITE FIN.",Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,1,104.06,1,104.06,5.721
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386-3,(3/3) QN RAILS & SLATS,Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,1,49.06,1,49.06,2.507
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386-4,"NIGHT STAND, ECRU WHITE",Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,1,133.00,1,133.00,10.686
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386-10,WRITING DESK HUTCH,Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,1,153.00,1,153.00,18.610
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386-11,WRITING DESK,Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,1,285.00,1,285.00,28.110
"HOMELEGANCE, INC",MTAMI,"AMI : ASSOCIATED MERCHANDISERS, INC.",O/S Customer;,,WAHAN,HANSEN'S FURNITURE,S79558,SRJAC,1386-11C,WRITING DESK CHAIR (1PC/CTN),Closed,,HE149056,05/24/2018,Unit Price,,MT,US United States,1,60.00,1,60.00,3.930
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,AMZ01;,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1856-4,"NIGHT STAND, HIDDEN DRWR",Closed,,HE133934,02/28/2018,Promotional Price,,WA,US United States,1,50.00,1,50.00,7.150
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,AMZ01;,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1856-6,MIRROR,Closed,,HE133934,02/28/2018,Promotional Price,,WA,US United States,1,25.00,1,25.00,3.070
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1762K-1,(1/3) EK/CK HEADBOARD,Closed,,HE133934,02/28/2018,Unit Price,,WA,US United States,1,89.88,1,89.88,9.408
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1762K-2,(2/3) EK/CK STORAGE FOOTBOARD W/14 PC SLATS,Closed,,HE133934,02/28/2018,Unit Price,,WA,US United States,1,144.06,1,144.06,17.788
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1762-3,(3/3) QUEEN/EK RAILS WITH SUPPORT LEGS,Closed,,HE133934,02/28/2018,Unit Price,,WA,US United States,1,45.06,1,45.06,4.167
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1762-5,DRESSER,Closed,,HE133934,02/28/2018,Unit Price,,WA,US United States,2,358.00,2,358.00,57.747
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1762-4,NIGHT STAND,Closed,,HE133934,02/28/2018,Unit Price,,WA,US United States,2,138.00,2,138.00,16.683
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,B2053W-1,(1/3) T/T UPPER/LOWER HB & FB,Closed,,HE133934,02/28/2018,Promotional Price,,WA,US United States,1,69.88,1,69.88,6.311
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,B2053W-2,(2/3) T/T SR/GR/LD,Closed,,HE133934,02/28/2018,Promotional Price,,WA,US United States,1,59.06,1,59.06,3.979
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,B2053W-SL,"(3/3) TWIN SLATS, 2 SETS",Closed,,HE133934,02/28/2018,Promotional Price,,WA,US United States,1,20.06,1,20.06,1.547
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,B2053W-T,"2 PCS STORAGE BOXES WITH CASTERS, K/D",Closed,,HE133934,02/28/2018,Promotional Price,,WA,US United States,1,33.00,1,33.00,2.461
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,AMZ01;AMZ02;,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,2020TBK-1,TWIN METAL PLATFORM BED,Closed,,HE133934,02/28/2018,Unit Price,,WA,US United States,1,50.00,1,50.00,2.451
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1762-4,NIGHT STAND,Closed,,HE133934,02/28/2018,Unit Price,,WA,US United States,2,138.00,2,138.00,16.683
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1762-5,DRESSER,Closed,,HE133934,02/28/2018,Unit Price,,WA,US United States,1,179.00,1,179.00,28.873
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1762-6,MIRROR,Closed,,HE133934,02/28/2018,Unit Price,,WA,US United States,1,32.00,1,32.00,2.772
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1762K-1,(1/3) EK/CK HEADBOARD,Closed,,HE133934,02/28/2018,Unit Price,,WA,US United States,1,89.88,1,89.88,9.408
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1762K-2,(2/3) EK/CK STORAGE FOOTBOARD W/14 PC SLATS,Closed,,HE133934,02/28/2018,Unit Price,,WA,US United States,1,144.06,1,144.06,17.788
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1762-3,(3/3) QUEEN/EK RAILS WITH SUPPORT LEGS,Closed,,HE133934,02/28/2018,Unit Price,,WA,US United States,1,45.06,1,45.06,4.167
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,AMZ01;,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1856-1,"(1/2) QN HB & FB, BRW CHRY",Closed,,HE133934,02/28/2018,Promotional Price,,WA,US United States,1,75.88,1,75.88,8.600
"HOMELEGANCE, INC",WAANN,ANNA'S HOME FURNISHINGS,O/S Customer;,AMZ01;,WAANN,ANNA'S HOME FURNISHINGS,S69264,SRJAC,1856-3,(2/2) QN RL & SL,Closed,,HE133934,02/28/2018,Promotional Price,,WA,US United States,1,29.12,1,29.12,1.860
