Location,Customer ID,Customer Name,Contact Type,Catalog Type,Ship To ID,Ship To Name,Sales Order,Salesman,Model,Model Description,Status,Sub Status,Invoice,Invoice Date,Price Name,Channel,State,Country,Order Qty,Order Price,Shipped Qty,Shipped Price,Shipped CBF
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S66789,SRHAL2,8329CH-3,D. RCLNR SOFA,Closed,,HE127616,01/23/2018,Promotional Price,,CA,US United States,1,231.83,1,231.83,34.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S66789,SRHAL2,2220K-1EK,"(1/2) EK UPH PLFM HB&FB, BK PVC",Closed,,HE127616,01/23/2018,Promotional Price,,CA,US United States,1,77.48,1,77.48,8.550
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S66789,SRHAL2,2220K-3EK,(2/2) EK UPH RL & SL           C5,Closed,,HE127616,01/23/2018,Promotional Price,,CA,US United States,1,43.77,1,43.77,3.110
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S66789,SRHAL2,2220-5,DRESSER,Closed,,HE127616,01/23/2018,Promotional Price,,CA,US United States,1,99.91,1,99.91,18.100
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S66789,SRHAL2,2147BK-1,"(1/2) QN HB & FB, L.PHILIP, BLK",Closed,,HE127616,01/23/2018,Unit Price,,CA,US United States,1,96.88,1,96.88,6.440
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S66789,SRHAL2,2147BK-3,"(2/2) QN RL & SL, BLK",Closed,,HE127616,01/23/2018,Unit Price,,CA,US United States,1,28.25,1,28.25,1.120
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S66789,SRHAL2,2147BK-4,NIGHT STAND,Closed,,HE127616,01/23/2018,Unit Price,,CA,US United States,1,57.23,1,57.23,7.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S66789,SRHAL2,2147BK-5,DRESSER,Closed,,HE127616,01/23/2018,Unit Price,,CA,US United States,1,134.83,1,134.83,23.670
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S66789,SRHAL2,2147BK-6,MIRROR,Closed,,HE127616,01/23/2018,Unit Price,,CA,US United States,1,32.01,1,32.01,2.060
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S66789,SRHAL2,8244SD-2,LOVE SEAT,Closed,,HE127616,01/23/2018,Promotional Price,,CA,US United States,1,183.33,1,183.33,34.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S66789,SRHAL2,8244SD-3,SOFA,Closed,,HE127616,01/23/2018,Promotional Price,,CA,US United States,1,202.73,1,202.73,45.030
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S66789,SRHAL2,8329BLK-3,D.RCLNR SOFA,Closed,,HE127616,01/23/2018,Promotional Price,,CA,US United States,1,231.83,1,231.83,34.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S66789,SRHAL2,8490-CN,(5/6) CONSOLE                  R14,Closed,,HE127616,01/23/2018,Promotional Price,,CA,US United States,1,61.15,1,61.15,6.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S66789,SRHAL2,9701BLK-1,CHAIR,Closed,,HE127616,01/23/2018,Promotional Price,,CA,US United States,1,92.15,1,92.15,11.900
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67423,SRHAL2,9636CC-2,DOUBLE GLIDER RECLINING LOVE SEAT W/ CNTR CONSOLE,Closed,,HE127617,01/23/2018,Promotional Price,,CA,US United States,1,324.95,1,324.95,33.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67423,SRHAL2,9636CC-3,DOUBLE RECLINING SOFA,Closed,,HE127617,01/23/2018,Promotional Price,,CA,US United States,1,324.95,1,324.95,37.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67829,SRHAL2,1737NC-1,"(1/3) QN PLTFRM HDBD, BLACK P/U",Closed,,HE128438,01/29/2018,Unit Price,,CA,US United States,1,125.98,1,125.98,14.230
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67829,SRHAL2,1737NC-2,"(2/3) QN PLTFRM FTBD & SL, 2-DRWRS",Closed,,HE128438,01/29/2018,Unit Price,,CA,US United States,1,154.29,1,154.29,22.230
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67829,SRHAL2,1737NC-3,(3/3) QN PLTFRM RL,Closed,,HE128438,01/29/2018,Unit Price,,CA,US United States,1,67.96,1,67.96,2.820
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67829,SRHAL2,1737NC-4,"NIGHT STAND, ESPRESSO",Closed,,HE128438,01/29/2018,Unit Price,,CA,US United States,1,131.92,1,131.92,8.920
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67829,SRHAL2,1737NC-5,DRESSER,Closed,,HE128438,01/29/2018,Unit Price,,CA,US United States,1,299.73,1,299.73,34.150
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67829,SRHAL2,1737NC-6,MIRROR,Closed,,HE128438,01/29/2018,Unit Price,,CA,US United States,1,73.72,1,73.72,3.740
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67829,SRHAL2,2456-64,"DINING TABLE, MARBLE TOP",Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,1,142.59,1,142.59,10.840
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;AMZ03;,209SKW,209 FURNITURE,S67829,SRHAL2,2456S,SIDE CHAIR,Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,4,108.64,4,108.64,11.880
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;AMZ03;,209SKW,209 FURNITURE,S67829,SRHAL2,2456-13,BENCH,Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,1,44.62,1,44.62,4.430
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67829,SRHAL2,8367CH-3,"(1/2) LSF/RSF 3-SEATER, REVERSIBLE, CHOC FABRIC",Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,1,145.38,1,145.38,25.090
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67829,SRHAL2,8367CH-5,"(2/2)  LSF/RSF CHAISE, REVERSIBLE, CHOC FABRIC",Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,1,144.65,1,144.65,24.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67829,SRHAL2,8367TP-3,"(1/2)  LSF/RSF 3-SEATER, REVERSIBLE, TAUPE FABRIC",Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,1,145.38,1,145.38,25.090
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67829,SRHAL2,8367TP-5,"(2/2) LSF/RSF CHAISE, REVERSIBLE, TAUPE FABRIC",Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,1,144.65,1,144.65,24.250
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67829,SRHAL2,8367TP-4,"OTTOMAN, TAUPE FABRIC",Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,1,48.50,1,48.50,8.890
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67829,SRHAL2,2601-48,"DINING TABLE, FAUX MARBLE",Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,1,37.83,1,37.83,4.330
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;AMZ02;,209SKW,209 FURNITURE,S67829,SRHAL2,2601S,"SIDE CHAIR, SOLD AS 4PC SET ONLY",Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,4,58.20,4,58.20,5.640
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67829,SRHAL2,1730K-1,(1/3) EK/CK HEADBOARD,Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,1,92.03,1,92.03,9.620
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67829,SRHAL2,1730K-2,(2/3) EK/CK FOOTBOARD W/SLATS & SUPPORT LEGS,Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,1,49.53,1,49.53,2.840
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67829,SRHAL2,1730K-3CK,(3/3) CK RAILS WITH TOP CROWN,Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,1,32.07,1,32.07,2.470
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67829,SRHAL2,1730-5,DRESSER,Closed,,HE128438,01/29/2018,Promotional Price,,CA,US United States,1,163.93,1,163.93,34.450
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67829,SRHAL2,1845LED-1,"(1/3)QN HB,WHT PU&LED & MIRROR",Closed,,HE128438,01/29/2018,Unit Price,,CA,US United States,1,203.58,1,203.58,6.330
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,8202CH-TS,"(1/2) LSF & RSF 2-SEATERS, 2 PLWS, 100% POLY",Closed,,HE128728,01/30/2018,Promotional Price,,CA,US United States,1,193.88,1,193.88,25.990
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,8202CH-CA,"(2/2) CORNER SEAT & ARMLESS CHAIR, 1 PLW",Closed,,HE128728,01/30/2018,Promotional Price,,CA,US United States,1,96.15,1,96.15,16.070
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,8244RN-2,LOVE SEAT,Closed,,HE128728,01/30/2018,Promotional Price,,CA,US United States,1,183.33,1,183.33,34.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,8244RN-3,SOFA,Closed,,HE128728,01/30/2018,Promotional Price,,CA,US United States,1,202.73,1,202.73,45.030
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,9668BRW-2,DOUBLE GLIDER RECLINING LOVE SEAT W/ CNTR CONSOLE,Closed,,HE128728,01/30/2018,Promotional Price,,CA,US United States,1,328.83,1,328.83,38.900
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,9668BRW-3,DOUBLE RECLINING SOFA,Closed,,HE128728,01/30/2018,Promotional Price,,CA,US United States,1,328.83,1,328.83,42.400
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,9636CC-2,DOUBLE GLIDER RECLINING LOVE SEAT W/ CNTR CONSOLE,Closed,,HE128728,01/30/2018,Promotional Price,,CA,US United States,1,324.95,1,324.95,33.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,9636CC-3,DOUBLE RECLINING SOFA,Closed,,HE128728,01/30/2018,Promotional Price,,CA,US United States,1,324.95,1,324.95,37.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,1372-36,COUNTER HEIGHT TABLE,Closed,,HE128728,01/30/2018,Unit Price,,CA,US United States,1,202.73,1,202.73,12.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,1372-24,COUNTER HEIGHT CHAIR,Closed,,HE128728,01/30/2018,Unit Price,,CA,US United States,6,302.64,6,302.64,19.620
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,2147BK-4,NIGHT STAND,Closed,,HE128728,01/30/2018,Unit Price,,CA,US United States,1,57.23,1,57.23,7.000
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,8216DG-2,LOVE SEAT,Closed,,HE128728,01/30/2018,Promotional Price,,CA,US United States,1,163.93,1,163.93,28.110
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,8216DG-3,SOFA,Closed,,HE128728,01/30/2018,Promotional Price,,CA,US United States,1,183.33,1,183.33,32.240
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,8367TP-3,"(1/2)  LSF/RSF 3-SEATER, REVERSIBLE, TAUPE FABRIC",Closed,,HE128728,01/30/2018,Promotional Price,,CA,US United States,2,290.76,2,290.76,50.180
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67378,SRHAL2,8367TP-5,"(2/2) LSF/RSF CHAISE, REVERSIBLE, TAUPE FABRIC",Closed,,HE128728,01/30/2018,Promotional Price,,CA,US United States,2,289.30,2,289.30,48.500
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S68483,SRHAL2,9724BRW-2,DOUBLE GLIDER RECLINING LOVE SEAT W/ CNTR CONSOLE,Closed,,HE129555,02/05/2018,Promotional Price,,CA,US United States,1,319.13,1,319.13,35.810
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S68483,SRHAL2,9724BRW-3,DOUBLE RECLINING SOFA W/ CNTR DROP-DOWN CUP-HLDR,Closed,,HE129555,02/05/2018,Promotional Price,,CA,US United States,1,319.13,1,319.13,40.400
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,8323-2,"LOVE SEAT, 3BIG PLWS,2SM PLWS",Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,173.63,1,173.63,20.900
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,8323-3,"SOFA, 4BIG, 2SM, & 1KDNY PLWS",Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,193.03,1,193.03,28.400
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67896,SRHAL2,2147TW-1,"(1/2) TW HB & FB, L.PHILIP, WHT",Closed,,HE129809,02/06/2018,Unit Price,,CA,US United States,2,174.36,2,174.36,9.880
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67896,SRHAL2,2147TW-3,"(2/2) TWIN RL & SL, WHT",Closed,,HE129809,02/06/2018,Unit Price,,CA,US United States,2,56.50,2,56.50,2.100
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,8216DG-2,LOVE SEAT,Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,163.93,1,163.93,28.110
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,2145-1,"(1/3) QN HDBD, PVC, ESPRESSO",Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,53.23,1,53.23,3.280
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,2145-2,(2/3) QN FTBD,Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,18.49,1,18.49,1.610
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,2145-3,(3/3) QN RL & SL,Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,24.31,1,24.31,1.440
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,2145-4,NIGHT STAND,Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,2,95.06,2,95.06,15.500
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,8490-LR,(1/6) LSF RECLINING CHAIR      R14,Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,163.81,1,163.81,24.200
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,8490-RC,"(2/6) RSF CHAISE,PUSH BCK RCLNR",Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,211.50,1,211.50,37.200
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,8490-AC,(3/6) ARMLESS CHAIR            R14,Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,111.55,1,111.55,17.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,8490-AR,(4/6) ARMLESS RECLINING CHAIR  R14,Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,130.95,1,130.95,17.700
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,8490-CN,(5/6) CONSOLE                  R14,Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,61.15,1,61.15,6.600
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,8490-CR,(6/6) CORNER SEAT              R14,Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,192.10,1,192.10,33.500
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S67896,SRHAL2,8244SD-3,SOFA,Closed,,HE129809,02/06/2018,Promotional Price,,CA,US United States,1,202.73,1,202.73,45.030
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67896,SRHAL2,1968-1,"(1/2) QUEEN HB & FB, ANT. PINE & BLK",Closed,,HE129809,02/06/2018,Unit Price,,CA,US United States,1,106.58,1,106.58,9.230
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67896,SRHAL2,1968-3,(2/2) QUEEN RL & SL,Closed,,HE129809,02/06/2018,Unit Price,,CA,US United States,1,28.25,1,28.25,1.520
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67896,SRHAL2,1708-1,(1/3) QN W/ UPH P/U HDBD,Closed,,HE129809,02/06/2018,Unit Price,,CA,US United States,1,87.18,1,87.18,11.360
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67896,SRHAL2,1708-2,(2/3) QN W/ UPH P/U FTBD,Closed,,HE129809,02/06/2018,Unit Price,,CA,US United States,1,38.86,1,38.86,3.620
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67896,SRHAL2,1708-3,(3/3) QN RAILS W/SLAT & SUPPORT LEG,Closed,,HE129809,02/06/2018,Unit Price,,CA,US United States,1,37.89,1,37.89,2.420
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S67896,SRHAL2,2147W-6,MIRROR,Closed,,HE129809,02/06/2018,Unit Price,,CA,US United States,1,32.01,1,32.01,2.060
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S68562,SRHAL2,8334BLK-3,D. RCLNR SOFA W/ DROP DOWN CUP HOLDER,Closed,,HE130232,02/09/2018,Promotional Price,,CA,US United States,2,638.26,2,638.26,76.400
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S68562,SRHAL2,8334BLK-2,D. GLDR RCLNR LOVE SEAT W/CONSOLE,Closed,,HE130232,02/09/2018,Promotional Price,,CA,US United States,2,638.26,2,638.26,67.800
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S68562,SRHAL2,8219-2,LOVE SEAT,Closed,,HE130232,02/09/2018,Promotional Price,,CA,US United States,1,134.83,1,134.83,26.830
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S68562,SRHAL2,8219-3,SOFA,Closed,,HE130232,02/09/2018,Promotional Price,,CA,US United States,1,155.20,1,155.20,32.910
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S68562,SRHAL2,2220F-1,"(1/2) FL UPH PLFM HB&FB, BK PVC",Closed,,HE130232,02/09/2018,Promotional Price,,CA,US United States,1,49.35,1,49.35,6.180
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,AMZ01;,209SKW,209 FURNITURE,S68562,SRHAL2,2220F-3,(2/2) FULL UPH RL & SL         C5,Closed,,HE130232,02/09/2018,Promotional Price,,CA,US United States,1,33.10,1,33.10,2.720
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S68562,SRHAL2,2220-4,"NIGHT STAND, BLK PVC",Closed,,HE130232,02/09/2018,Promotional Price,,CA,US United States,1,37.83,1,37.83,4.730
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S68562,SRHAL2,2220-5,DRESSER,Closed,,HE130232,02/09/2018,Promotional Price,,CA,US United States,1,99.91,1,99.91,18.100
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S68562,SRHAL2,2220-6,MIRROR,Closed,,HE130232,02/09/2018,Promotional Price,,CA,US United States,1,21.34,1,21.34,1.590
"HOMELEGANCE, INC",209SK,209 FURNITURE,Local Customer;,,209SKW,209 FURNITURE,S68562,SRHAL2,B2053TFW-1,(1/3)T/F UPPER/LOWER HB & FB,Closed,,HE130232,02/09/2018,Unit Price,,CA,US United States,1,96.88,1,96.88,8.360
